date,source,universe_size,spx_close,up_4pct,down_4pct,ratio_5d,ratio_10d,up_25pct_qtr,down_25pct_qtr,up_25pct_month,down_25pct_month,up_50pct_month,down_50pct_month,up_13pct_34d,down_13pct_34d,t2108,pct_above_200sma,pct_above_50sma,pct_above_20sma,advances,declines,new_highs,new_lows,net_advances,rana,ad_line,mcclellan_osc
2025-11-12,backfill,2795,6850.919921875,232,210,0.903,0.7213,459,375,131,343,40,55,452.0,706.0,41.43,49.55,41.25,44.79,1345,1335,144,95,10,3.73,-15666,6.1
2025-11-13,backfill,2796,6737.490234375,82,733,0.7873,0.6382,403,412,102,436,32,69,345.0,804.0,36.05,47.35,35.73,37.45,607,2094,49,199,-1487,-550.54,-17153,-20.56
2025-11-14,backfill,2796,6734.10986328125,190,274,0.7229,0.5949,394,435,117,385,35,61,348.0,861.0,35.59,47.1,34.69,36.52,1117,1550,64,179,-433,-162.35,-17586,-23.84
2025-11-17,backfill,2799,6672.41015625,142,618,0.4447,0.5646,395,454,121,399,31,65,313.0,921.0,29.26,43.02,29.72,27.22,577,2139,50,296,-1562,-575.11,-19148,-47.16
2025-11-18,backfill,2801,6617.31982421875,222,199,0.4267,0.6834,408,451,112,453,29,66,313.0,937.0,30.74,44.09,30.63,28.45,1434,1241,64,201,193,72.15,-18955,-34.5
2025-11-19,backfill,2803,6642.16015625,134,349,0.3543,0.5816,378,476,106,483,31,67,297.0,989.0,29.36,42.6,29.5,27.9,1038,1668,57,256,-630,-232.82,-19585,-38.76
2025-11-20,backfill,2804,6538.759765625,84,605,0.3775,0.5611,294,588,106,506,28,67,247.0,1103.0,26.07,40.41,26.18,23.36,678,2019,23,316,-1341,-497.22,-20926,-55.42
2025-11-21,backfill,2806,6602.990234375,635,142,0.6362,0.6764,327,514,114,483,31,72,287.0,1014.0,34.82,44.73,33.18,36.81,2102,604,81,122,1498,553.58,-19428,-16.85
2025-11-24,backfill,2808,6705.1201171875,544,126,1.1393,0.7259,362,509,117,460,39,63,332.0,955.0,37.25,45.01,35.72,40.74,1701,993,110,79,708,262.81,-18720,1.67
2025-11-25,backfill,2808,6765.8798828125,467,119,1.39,0.8095,374,477,134,433,36,63,371.0,898.0,44.02,48.22,42.41,51.75,2068,620,164,44,1448,538.69,-17272,31.29
2025-11-26,backfill,2809,6812.60986328125,370,101,1.9213,0.8788,386,447,138,357,34,49,430.0,867.0,46.24,49.27,44.75,56.75,1769,922,157,41,847,314.75,-16425,45.27
2025-11-28,backfill,2809,6849.08984375,299,76,4.1046,1.1832,417,421,160,294,39,44,586.0,702.0,49.52,50.02,47.1,62.9,1760,921,138,24,839,312.94,-15586,56.9
2025-12-01,backfill,2809,6812.6298828125,123,534,1.886,1.0526,394,430,144,322,40,41,469.0,784.0,46.67,48.74,44.57,57.14,851,1880,88,49,-1029,-376.79,-16615,32.07
2025-12-02,backfill,2809,6829.3701171875,167,276,1.2893,1.205,390,438,130,350,33,43,422.0,844.0,45.53,48.74,43.57,55.0,1151,1536,82,74,-385,-143.28,-17000,22.36
2025-12-03,backfill,2811,6849.72021484375,553,115,1.3721,1.3819,405,400,162,265,40,37,461.0,819.0,50.87,50.84,48.13,63.46,2002,709,161,45,1293,476.95,-15707,44.96
2025-12-04,backfill,2813,6857.1201171875,390,120,1.3666,1.6405,414,387,217,176,51,32,548.0,730.0,52.58,51.16,49.59,66.05,1526,1165,153,40,361,134.15,-15346,46.91
2025-12-05,backfill,2813,6870.39990234375,166,297,1.0425,1.9486,394,411,185,205,47,35,537.0,692.0,50.69,51.01,48.31,61.78,1113,1585,118,54,-472,-174.94,-15818,32.89
2025-12-08,backfill,2813,6846.509765625,243,247,1.4398,1.6519,382,423,197,166,60,31,454.0,769.0,48.56,50.02,46.5,59.4,1119,1570,111,56,-451,-167.72,-16269,21.11
2025-12-09,backfill,2814,6840.509765625,316,162,1.7726,1.5115,390,406,192,150,64,26,496.0,738.0,50.18,50.75,47.3,61.69,1587,1120,125,55,467,172.52,-15802,27.93
2025-12-10,backfill,2815,6886.68017578125,340,200,1.4181,1.3943,378,435,202,159,57,30,593.0,670.0,53.82,52.43,51.79,66.71,1798,924,237,50,874,321.09,-14928,41.06
2025-12-11,backfill,2816,6901.0,282,202,1.2157,1.2916,417,437,206,161,64,30,599.0,690.0,57.0,53.73,54.69,68.82,1654,1052,256,48,602,222.47,-14326,47.15
2025-12-12,backfill,2816,6827.41015625,112,487,0.9961,1.0197,374,461,167,186,46,40,520.0,773.0,54.4,53.12,52.66,63.92,913,1778,135,66,-865,-321.44,-15191,24.92
2025-12-15,backfill,2817,6816.509765625,104,570,0.7119,0.9989,346,514,192,183,55,38,511.0,830.0,52.25,52.01,50.3,57.97,1015,1715,142,128,-700,-256.41,-15891,9.04
2025-12-16,backfill,2818,6800.259765625,198,245,0.608,1.0223,351,507,192,166,55,39,508.0,801.0,50.04,51.14,48.9,54.93,1117,1586,87,112,-469,-173.51,-16360,-0.43
2025-12-17,backfill,2819,6721.43017578125,121,433,0.4218,0.7668,296,561,201,173,53,40,568.0,807.0,48.32,50.34,46.97,49.91,1049,1658,93,125,-609,-224.97,-16969,-11.11
2025-12-18,backfill,2820,6774.759765625,267,182,0.4184,0.7104,308,560,202,174,53,44,595.0,757.0,49.61,50.6,48.19,50.67,1544,1153,124,112,391,144.98,-16578,-1.68
2025-12-19,backfill,2821,6834.5,344,182,0.6414,0.7997,315,569,253,141,51,40,569.0,754.0,50.97,50.16,49.1,51.33,1489,1240,124,96,249,91.24,-16329,3.7
2025-12-22,backfill,2822,6878.490234375,316,194,1.0081,0.84,347,537,333,137,78,31,592.0,694.0,52.98,51.1,50.96,52.45,1624,1083,167,72,541,199.85,-15788,13.72
2025-12-23,backfill,2822,6909.7900390625,120,320,0.8909,0.731,351,555,245,145,74,34,599.0,633.0,52.13,50.28,49.54,47.87,974,1733,101,112,-759,-280.38,-16547,-1.8
2025-12-24,backfill,2822,6932.0498046875,162,90,1.249,0.6974,378,524,208,157,55,39,560.0,643.0,53.72,50.96,51.28,50.32,1636,1003,97,82,633,239.86,-15914,10.95
2025-12-26,backfill,2822,6929.93994140625,113,232,1.0363,0.6327,348,540,164,185,54,40,609.0,570.0,53.83,51.13,51.84,48.97,1189,1462,112,109,-273,-102.98,-16187,4.66
2025-12-29,backfill,2822,6905.740234375,106,415,0.6531,0.6465,326,586,121,219,40,53,547.0,616.0,51.91,50.46,49.89,44.72,834,1849,42,153,-1015,-378.31,-17202,-14.51
2025-12-30,backfill,2822,6896.240234375,137,221,0.4992,0.7494,317,570,110,257,35,57,480.0,642.0,51.1,49.82,49.18,41.39,972,1741,37,126,-769,-283.45,-17971,-26.08
2025-12-31,backfill,2822,6845.5,144,208,0.5678,0.7388,299,597,131,227,39,64,434.0,643.0,48.33,48.76,46.63,34.59,779,1897,21,138,-1118,-417.79,-19089,-42.57
2026-01-02,backfill,2822,6858.47021484375,506,203,0.7866,0.9858,301,581,134,189,46,42,418.0,600.0,49.22,49.08,47.73,39.55,1644,1089,79,45,555,203.07,-18534,-25.4
2026-01-05,backfill,2822,6902.0498046875,541,173,1.1754,1.1122,322,569,125,180,44,39,602.0,467.0,55.81,51.2,52.37,49.75,1876,849,165,36,1027,376.88,-17507,-1.91
2026-01-06,backfill,2824,6944.81982421875,407,179,1.7632,1.1418,339,568,116,198,48,40,679.0,444.0,57.33,51.91,54.6,55.28,1701,995,218,39,706,261.87,-16801,12.43
2026-01-07,backfill,2825,6920.93017578125,276,261,1.8301,1.0912,361,556,141,180,48,37,757.0,379.0,55.22,50.73,53.73,51.4,1083,1629,115,61,-546,-201.33,-17347,1.47
2026-01-08,backfill,2826,6921.4599609375,379,225,2.0259,1.2556,341,556,151,173,45,37,836.0,371.0,60.69,53.11,57.68,60.79,1755,961,180,31,794,292.34,-16553,16.78
2026-01-09,backfill,2828,6966.27978515625,244,209,1.7641,1.2266,374,564,152,190,45,42,877.0,356.0,60.25,53.29,58.27,59.05,1366,1348,187,48,18,6.63,-16535,15.5
2026-01-12,backfill,2829,6977.27001953125,344,211,1.5207,1.338,467,490,154,193,43,39,1036.0,315.0,61.05,53.45,59.67,60.9,1473,1245,215,43,228,83.89,-16307,18.19
2026-01-13,backfill,2830,6963.740234375,212,293,1.2135,1.4613,419,520,152,187,36,40,858.0,337.0,59.82,53.07,58.16,59.12,1213,1517,180,69,-304,-111.36,-16611,10.64
2026-01-14,backfill,2830,6926.60009765625,271,192,1.2832,1.5432,406,538,179,153,50,33,819.0,371.0,62.9,54.35,61.13,62.83,1664,1048,189,65,616,227.14,-15995,21.05
2026-01-15,backfill,2830,6944.47021484375,251,258,1.1367,1.5567,389,546,223,120,65,32,741.0,401.0,64.24,55.72,62.12,66.11,1630,1109,252,55,521,190.22,-15474,28.0
2026-01-16,backfill,2830,6940.009765625,212,246,1.075,1.3961,441,512,234,124,73,33,674.0,434.0,63.07,54.95,61.73,63.5,1160,1553,176,68,-393,-144.86,-15867,17.05
2026-01-20,backfill,2831,6796.85986328125,180,533,0.7398,1.0648,423,524,246,127,77,29,555.0,536.0,56.16,52.91,56.2,54.57,724,2022,105,120,-1298,-472.69,-17165,-8.79
2026-01-21,backfill,2832,6875.6201171875,550,163,1.0517,1.1266,434,537,259,118,82,34,727.0,447.0,60.66,55.51,60.95,61.97,1967,764,275,64,1203,440.5,-15962,14.82
2026-01-22,backfill,2832,6913.35009765625,429,130,1.2195,1.2488,463,511,270,103,74,32,804.0,396.0,63.06,56.25,63.24,66.31,1755,983,260,31,772,281.96,-15190,27.01
2026-01-23,backfill,2835,6915.60986328125,188,294,1.1413,1.1392,472,486,241,109,68,31,622.0,453.0,59.08,55.2,60.21,60.67,890,1834,145,47,-944,-346.55,-16134,5.87
2026-01-26,backfill,2838,6950.22998046875,133,376,0.9893,1.0274,433,522,224,105,55,26,568.0,499.0,57.86,54.47,59.62,58.28,1189,1524,141,70,-335,-123.48,-16469,-1.08
2026-01-27,backfill,2840,6978.60009765625,319,190,1.4042,1.0262,422,541,248,118,66,24,628.0,500.0,57.36,53.94,59.44,56.65,1452,1271,216,91,181,66.47,-16288,2.48
2026-01-28,backfill,2842,6978.02978515625,152,364,0.9018,0.9778,399,572,242,136,75,23,602.0,539.0,53.06,52.25,56.4,48.63,896,1818,156,113,-922,-339.72,-17210,-14.8
2026-01-29,backfill,2845,6969.009765625,175,434,0.5832,0.8665,424,571,266,146,79,29,610.0,595.0,53.6,52.27,56.1,49.63,1356,1388,176,148,-32,-11.66,-17242,-13.1
2026-01-30,backfill,2845,6939.02978515625,143,526,0.4878,0.762,389,569,209,155,69,32,473.0,664.0,50.26,51.42,52.86,43.62,968,1777,99,151,-809,-294.72,-18051,-25.73
2026-02-02,backfill,2846,6976.43994140625,290,268,0.6055,0.7807,432,549,229,156,65,28,465.0,686.0,51.44,52.04,54.01,46.1,1596,1132,218,145,464,170.09,-17587,-13.16
2026-02-03,backfill,2846,6917.81005859375,289,464,0.5102,0.8314,453,590,217,205,60,35,580.0,684.0,51.69,51.3,52.71,46.7,1335,1407,270,232,-72,-26.26,-17659,-12.16
2026-02-04,backfill,2846,6882.72021484375,251,515,0.5202,0.6653,461,598,154,270,39,40,599.0,660.0,51.12,51.83,52.35,45.92,1327,1401,254,193,-74,-27.13,-17733,-11.3
2026-02-05,backfill,2850,6798.39990234375,87,916,0.3942,0.4663,457,620,111,389,31,60,531.0,786.0,45.12,49.58,47.4,38.84,693,2072,178,325,-1379,-498.73,-19112,-34.08
2026-02-06,backfill,2853,6932.2998046875,971,92,0.8373,0.6779,483,571,178,295,38,48,707.0,626.0,51.77,51.45,53.07,46.86,2241,513,325,72,1728,627.45,-17384,2.93
2026-02-09,backfill,2856,6964.81982421875,374,208,0.8984,0.7672,546,522,164,299,39,48,740.0,626.0,52.7,52.49,53.26,48.53,1500,1244,235,104,256,93.29,-17128,7.84
2026-02-10,backfill,2856,6941.81005859375,214,245,0.96,0.7307,522,528,149,298,39,55,729.0,647.0,53.47,52.63,53.22,49.96,1375,1352,193,88,23,8.43,-17105,7.76
2026-02-11,backfill,2857,6941.47021484375,198,456,0.9619,0.7255,513,578,157,346,35,58,681.0,720.0,51.24,51.52,51.49,46.76,1075,1660,231,173,-585,-213.89,-17690,-3.47
2026-02-12,backfill,2859,6832.759765625,100,725,1.0759,0.6607,444,605,123,390,30,66,610.0,787.0,46.24,49.39,47.22,39.63,682,2078,104,230,-1396,-505.8,-19086,-27.64
2026-02-13,backfill,2859,6836.169921875,385,147,0.7136,0.7827,470,577,127,393,33,57,653.0,777.0,48.3,49.95,48.44,42.74,1833,896,188,104,937,343.35,-18149,-5.71
2026-02-17,backfill,2860,6843.22021484375,218,326,0.5872,0.754,514,537,115,391,34,66,650.0,771.0,47.27,49.79,48.67,43.43,1296,1448,144,145,-152,-55.39,-18301,-6.88
2026-02-18,backfill,2860,6881.31005859375,310,150,0.6713,0.8222,525,512,120,376,35,70,704.0,676.0,49.69,50.24,50.1,46.43,1576,1140,133,94,436,160.53,-17865,2.96
2026-02-19,backfill,2861,6861.89013671875,289,212,0.8346,0.9048,618,460,153,335,38,62,748.0,652.0,49.53,50.51,50.05,46.73,1366,1336,129,105,30,11.1,-17835,3.89
2026-02-20,backfill,2861,6909.509765625,178,286,1.231,1.137,614,477,120,360,34,60,826.0,655.0,49.84,50.37,50.3,48.48,1443,1261,181,118,182,67.31,-17653,7.47
2026-02-23,backfill,2861,6837.75,139,661,0.6936,0.704,558,491,102,449,33,74,691.0,747.0,43.59,48.06,45.19,39.92,781,1965,118,243,-1184,-431.17,-18837,-14.43
2026-02-24,backfill,2862,6890.06982421875,413,134,0.921,0.7313,643,430,138,400,44,72,672.0,751.0,46.44,48.85,47.2,44.16,1850,859,191,106,991,365.82,-17846,6.77
2026-02-25,backfill,2863,6946.1298828125,399,163,0.9739,0.8064,573,426,150,330,41,54,646.0,739.0,49.18,49.63,49.25,48.55,1714,1020,157,66,694,253.84,-17152,19.26
2026-02-26,backfill,2865,6908.85986328125,369,230,1.0163,0.9229,553,437,127,305,36,58,705.0,733.0,50.44,50.3,51.48,51.27,1597,1121,156,55,476,175.13,-16676,25.91
2026-02-27,backfill,2868,6878.8798828125,176,525,0.8733,1.0148,503,487,150,325,41,58,609.0,799.0,44.8,48.71,46.44,45.78,965,1777,167,107,-812,-296.13,-17488,7.9
2026-03-02,backfill,2868,6881.6201171875,320,258,1.2802,0.9545,479,502,152,287,44,56,603.0,789.0,45.47,48.85,47.59,46.76,1497,1248,184,114,249,90.71,-17239,11.8
2026-03-03,backfill,2868,6816.6298828125,133,596,0.7884,0.8479,398,561,153,275,48,49,489.0,890.0,39.82,46.65,42.57,38.39,753,2000,61,126,-1247,-452.96,-18486,-12.1
2026-03-04,backfill,2868,6869.5,469,117,0.8499,0.9067,431,493,161,232,43,38,525.0,796.0,42.99,47.98,45.01,44.35,1831,915,96,70,916,333.58,-17570,6.85
2026-03-05,backfill,2868,6830.7099609375,179,484,0.6449,0.8034,410,497,141,225,42,37,403.0,865.0,36.3,46.41,39.44,38.18,769,1974,63,91,-1205,-439.3,-18775,-15.63
2026-03-06,backfill,2868,6740.02001953125,160,477,0.6527,0.7564,334,556,153,223,47,40,365.0,942.0,32.29,43.83,34.94,32.57,774,1953,65,136,-1179,-432.34,-19954,-34.42
2026-03-09,backfill,2868,6795.990234375,341,208,0.6812,0.927,338,582,246,163,65,29,400.0,909.0,33.44,43.9,35.88,34.76,1418,1334,53,111,84,30.52,-19870,-27.17
2026-03-10,backfill,2871,6781.47998046875,262,253,0.9168,0.8481,332,583,174,197,56,31,423.0,839.0,33.65,43.33,36.12,34.83,1255,1482,47,128,-227,-82.94,-20097,-26.51
2026-03-11,backfill,2872,6775.7998046875,238,230,0.7143,0.7836,361,570,160,210,51,35,370.0,936.0,32.45,42.24,34.92,33.81,1099,1625,78,122,-526,-193.1,-20623,-31.32
2026-03-12,backfill,2872,6672.6201171875,140,648,0.6283,0.637,310,636,142,259,43,35,310.0,1093.0,27.89,40.56,29.84,28.2,650,2081,53,210,-1431,-523.98,-22054,-51.82
2026-03-13,backfill,2872,6632.18994140625,133,359,0.6561,0.6543,266,674,142,240,42,35,316.0,1083.0,26.43,39.52,28.31,25.7,1037,1689,54,175,-652,-239.18,-22706,-54.85
2026-03-16,live,2483,6699.3798828125,175,34,0.622,0.6547,300,253,69,63,14,1,,,29.4,53.2,32.18,24.77,1746,714,115,80,1032,419.51,-21674,-24.23
2026-03-17,live,2490,6716.08984375,145,38,0.6348,0.7872,324,223,83,58,16,2,,,32.09,53.73,33.9,29.08,1614,847,150,55,767,311.66,-20907,-3.32
2026-03-18,live,2473,6624.7001953125,44,249,0.4797,0.6097,338,245,71,70,15,2,,,26.28,50.87,28.22,22.4,433,2022,96,110,-1589,-647.25,-22496,-33.37
2026-03-19,live,2478,6606.490234375,100,108,0.7576,0.6674,359,238,68,71,15,2,,,27.24,50.69,28.69,24.82,1261,1184,104,84,77,31.49,-22419,-24.96
2026-03-20,live,2461,6506.47998046875,15,366,0.6025,0.639,307,281,59,127,14,1,,,19.42,47.87,22.06,16.09,406,2038,54,138,-1632,-667.76,-24051,-52.61
2026-03-23,live,2483,6581.0,445,43,0.9316,0.729,324,255,85,78,15,0,,,25.82,51.71,27.67,26.5,2024,442,74,57,1582,641.52,-22469,-10.52
2026-03-24,live,2483,6556.3701171875,165,166,0.8251,0.714,323,302,70,92,20,1,,,27.39,52.24,29.44,29.96,1353,1100,135,107,253,103.14,-22216,-1.4
2026-03-25,live,2490,6591.89990234375,205,37,1.2917,0.7651,351,275,71,69,18,1,,,30.76,53.01,32.25,36.79,1711,748,135,72,963,391.62,-21253,20.82
2026-03-26,live,2480,6477.16015625,52,319,0.9474,0.8604,326,290,72,110,19,1,,,26.98,51.21,28.51,32.98,862,1594,122,86,-732,-298.05,-21985,5.24
2026-03-27,live,2466,6368.85009765625,55,334,1.0256,0.827,312,345,69,118,15,2,,,22.55,48.01,24.21,23.44,487,1952,126,161,-1465,-600.66,-23450,-23.24
2026-03-30,live,2466,6343.72021484375,35,245,0.465,0.6619,271,327,49,133,5,2,,,21.65,47.65,24.05,25.39,1168,1276,65,100,-108,-44.19,-23558,-19.65
2026-03-31,live,2481,6528.52001953125,800,21,1.1998,1.0148,337,268,62,46,13,0,,,30.39,52.52,30.75,46.03,2122,340,76,13,1782,723.8,-21776,21.92
2026-04-01,live,2489,6575.31982421875,168,85,1.1056,1.1833,378,255,44,43,12,1,,,34.71,53.64,34.59,54.96,1562,895,100,35,667,271.47,-21109,34.73
2026-04-02,live,2501,6582.68994140625,138,42,1.6451,1.2533,363,254,58,40,17,0,,,37.78,54.02,36.75,60.34,1457,1004,156,18,453,184.07,-20656,41.14
2026-04-06,live,2498,6611.830078125,101,56,2.7661,1.6053,340,267,71,23,16,1,,,41.91,54.6,40.31,65.29,1546,910,129,7,636,258.96,-20020,50.16
2026-04-07,live,2507,6616.85009765625,61,72,4.5942,1.2927,251,224,43,19,13,0,,,33.39,42.96,31.39,50.1,1144,1332,103,18,-188,-75.93,-20208,40.88
2026-04-08,live,2513,6782.81005859375,732,80,3.5821,1.818,383,276,70,23,12,1,,,57.82,59.61,54.64,79.39,2046,446,207,16,1600,642.05,-18608,68.64
2026-04-09,live,2517,6824.66015625,124,160,2.8195,1.6025,383,292,78,27,17,0,,,59.87,60.47,56.26,77.23,1470,1016,293,42,454,182.62,-18154,69.06
2026-04-10,live,2517,6816.89013671875,76,132,2.188,1.8663,359,314,122,21,16,0,,,57.25,59.56,54.43,74.02,935,1552,230,71,-617,-248.09,-18771,47.53
2026-04-13,live,2529,6886.240234375,347,23,2.8694,2.8188,361,286,144,13,25,0,,,63.35,61.25,59.75,79.24,1891,608,267,10,1283,513.41,-17488,66.97
2026-04-14,live,2536,6967.3798828125,217,71,3.2103,3.7251,358,253,148,15,27,0,,,67.27,61.95,62.93,80.8,1561,948,272,6,613,244.32,-16875,69.8
2026-04-15,live,2540,7022.9501953125,249,73,2.207,2.7872,321,226,140,9,26,0,,,67.99,61.65,63.39,81.81,1278,1225,201,12,53,21.17,-16822,60.71
2026-04-16,live,2543,7041.27978515625,161,57,2.9494,2.8799,327,211,182,8,44,0,,,70.11,61.9,64.61,82.42,1357,1154,230,5,203,80.84,-16619,55.62
2026-04-17,live,2560,7126.06005859375,413,99,4.2941,3.0146,379,185,234,9,45,0,,,76.09,65.43,72.19,85.39,2035,503,337,2,1532,603.62,-15087,77.12
2026-04-20,live,2561,7109.14013671875,132,54,3.3107,3.0597,403,155,352,7,70,0,,,76.53,65.56,72.63,83.76,1424,1107,334,6,317,125.25,-14770,71.21
2026-04-21,live,2547,7064.009765625,86,237,2.0019,2.573,342,192,233,6,53,0,,,72.01,63.64,67.61,77.62,743,1783,172,14,-1040,-411.72,-15810,38.95
2026-04-22,live,2555,7137.89990234375,187,76,1.8719,2.0285,343,202,258,8,53,0,,,71.51,63.68,66.93,75.54,1296,1228,194,16,68,26.94,-15742,33.1
2026-04-23,live,2549,7108.39990234375,90,353,1.1087,1.6664,382,227,185,5,36,0,,,68.97,62.77,64.46,70.42,1124,1402,222,25,-278,-110.06,-16020,21.09
2026-04-24,live,2550,7165.080078125,153,91,0.799,1.7945,385,215,255,6,62,1,,,69.02,62.12,64.12,68.75,1265,1252,232,25,13,5.16,-16007,16.47
2026-04-27,live,2552,7173.91015625,85,90,0.7096,1.4763,369,208,310,6,69,1,,,69.44,61.91,63.99,66.65,1318,1203,223,32,115,45.62,-15892,14.47
2026-04-28,live,2554,7138.7998046875,68,215,0.7067,1.2074,360,218,322,7,80,0,,,68.09,61.32,62.84,63.08,1099,1422,196,38,-323,-128.12,-16215,3.99
2026-04-29,live,2545,7135.9501953125,132,236,0.536,0.9993,349,211,210,7,47,0,,,62.4,59.1,58.31,50.77,718,1810,144,63,-1092,-431.96,-17307,-20.17
2026-04-30,live,2556,7209.009765625,432,64,1.25,1.1736,430,153,248,3,61,0,,,69.48,61.31,65.38,62.01,1980,544,300,17,1436,568.94,-15871,9.31
2026-05-01,live,2567,7230.1201171875,176,85,1.2942,1.0266,421,154,250,4,64,0,,,68.48,60.65,64.98,60.11,1209,1324,264,37,-115,-45.4,-15986,3.75
2026-05-04,live,2561,7200.75,119,191,1.1719,0.9328,414,137,246,7,63,0,,,64.94,58.57,61.77,50.76,887,1644,209,66,-757,-299.09,-16743,-13.7
2026-05-05,live,2572,7259.22021484375,275,87,1.7104,1.1539,465,156,276,11,82,0,,,66.95,59.88,64.23,55.44,1720,826,306,53,894,351.14,-15849,3.96
2026-05-06,live,2570,7365.1201171875,468,189,2.3864,1.248,499,114,241,16,80,0,,,70.82,63.07,67.82,62.61,1671,872,299,42,799,314.2,-15050,17.19
2026-05-07,live,2563,7337.10986328125,185,329,1.3882,1.3272,391,140,238,24,69,0,,,67.89,61.92,64.85,54.86,887,1653,140,30,-766,-301.57,-15816,-2.38
2026-05-08,live,2564,7398.93017578125,230,147,1.3542,1.3288,405,145,269,25,81,1,,,65.91,61.47,64.55,54.02,1338,1193,240,63,145,57.29,-15671,-1.15
2026-05-11,live,2566,7412.83984375,208,261,1.3485,1.2711,411,176,227,33,83,1,,,61.57,59.55,61.22,48.67,993,1551,197,115,-558,-219.34,-16229,-13.92
2026-05-12,live,2569,7400.9599609375,97,192,1.0626,1.3038,401,184,183,34,64,1,,,59.95,58.51,59.91,46.59,1006,1527,168,104,-521,-205.68,-16750,-24.09
2026-05-13,live,2565,7444.25,161,210,0.7735,1.3396,445,159,197,56,60,1,,,55.09,57.86,55.91,44.41,967,1570,186,122,-603,-237.68,-17353,-34.27
2026-05-14,live,2563,7501.240234375,175,128,0.9286,1.1512,430,166,200,49,54,1,,,56.07,58.29,57.78,44.91,1489,1037,228,81,452,178.94,-16901,-21.97
2026-05-15,live,2546,7408.5,74,425,0.588,0.9226,406,181,145,79,43,1,,,48.15,55.58,51.49,36.14,605,1912,126,129,-1307,-519.27,-18208,-46.25
2026-05-18,live,2549,7403.0498046875,183,226,0.5843,0.9371,372,175,122,79,33,2,,,51.67,57.32,55.08,40.49,1576,942,178,67,634,251.79,-17574,-28.22
2026-05-19,live,2538,7353.60986328125,49,212,0.5346,0.7891,346,202,119,71,31,2,,,47.36,55.12,51.38,35.03,763,1732,135,78,-969,-388.38,-18543,-44.68
2026-05-20,live,2552,7432.97021484375,451,29,0.9137,0.8397,379,167,120,48,29,1,,,55.17,57.99,58.46,46.83,1976,550,195,17,1426,564.53,-17117,-10.88
2026-05-21,live,2559,7445.72021484375,180,67,0.9771,0.9531,401,142,151,33,42,0,,,56.35,58.34,59.44,51.04,1435,1094,197,14,341,134.84,-16776,-3.42
2026-05-22,live,2561,7473.47021484375,172,58,1.7483,0.9679,412,154,172,30,46,0,,,57.52,59.08,60.8,54.43,1449,1071,217,14,378,150.0,-16398,3.74
2026-05-26,live,2562,7519.1201171875,332,78,2.6667,1.1532,424,130,193,29,62,0,,,59.09,60.5,62.53,60.07,1648,893,281,21,755,297.13,-15643,17.2
2026-05-27,live,2562,7520.35986328125,162,129,3.5928,1.2414,401,150,216,23,79,0,,,57.61,60.89,61.67,57.42,1169,1355,211,35,-186,-73.69,-15829,10.08
2026-05-28,live,2573,7563.6298828125,238,67,2.7168,1.4207,438,138,252,23,92,1,,,58.06,61.87,62.11,58.14,1375,1173,198,29,202,79.28,-15627,11.59
2026-05-29,live,2575,7580.06005859375,185,116,2.4308,1.4399,427,140,205,27,75,0,,,55.92,61.05,60.58,55.38,1054,1489,163,40,-435,-171.06,-16062,0.31
2026-06-01,live,2577,7599.9599609375,325,183,2.1675,1.9545,462,114,204,32,69,1,,,53.74,59.84,57.9,51.26,1130,1427,178,46,-297,-116.15,-16359,-6.59
2026-06-02,live,2572,7609.77978515625,218,245,1.5243,1.9527,458,123,221,37,80,0,,,54.7,59.37,58.24,55.13,1346,1198,217,54,148,58.18,-16211,-3.75
2026-06-03,live,2561,7553.68017578125,81,391,1.0449,1.7197,452,121,164,43,60,0,,,47.05,57.2,52.67,45.41,789,1746,137,69,-957,-377.51,-17168,-23.08
2026-06-04,live,2574,7584.31005859375,261,67,1.0679,1.5375,520,103,149,49,50,0,,,54.9,59.44,57.93,57.73,1784,758,205,45,1026,403.62,-16142,-0.43
2026-06-05,live,2551,7383.740234375,41,636,0.6084,1.0228,426,131,92,43,29,0,,,48.41,57.7,52.33,49.04,861,1669,153,44,-808,-319.37,-16950,-17.22
2026-06-08,backfill,2936,7405.72998046875,295,230,0.5711,0.9981,434,442,160,236,56,36,439.0,801.0,44.01,44.62,46.83,44.21,1418,1363,111,119,55,19.78,-16895,-14.53
2026-06-09,live,2555,7386.64990234375,250,173,0.6199,0.9191,468,136,94,75,18,0,,,52.99,59.49,55.38,55.97,1674,857,216,30,817,322.8,-16078,2.99
2026-06-10,live,2569,7266.990234375,87,350,0.6415,0.8059,533,134,79,87,15,0,,,48.7,57.96,51.54,50.06,974,1573,171,73,-599,-235.18,-16677,-9.94
2026-06-11,live,2579,7394.2998046875,705,36,0.967,1.0087,622,89,154,58,19,0,,,55.99,59.67,56.8,59.95,1910,648,314,27,1262,493.35,-15415,15.48
2026-06-12,live,2578,7431.4599609375,165,77,1.7344,1.0168,605,88,131,48,15,0,,,60.05,60.63,60.98,65.71,1769,777,319,10,992,389.63,-14423,31.95
2026-06-15,live,2580,7554.2900390625,302,120,1.996,1.0344,588,91,191,25,24,1,,,61.05,61.51,60.93,65.66,1316,1235,190,18,81,31.75,-14342,27.98
2026-06-16,live,2579,7511.35009765625,68,204,1.6861,0.9873,614,91,161,37,17,0,,,61.5,61.69,60.49,63.63,1204,1342,183,28,-138,-54.2,-14480,20.15
