as_of,ticker,ep_date,days_since,stage,held,near,contracting,breakout,close,vs_ep_close_pct,ep_range_pct,recent_range_pct,base_high,today_change_pct,today_relvol,ep_change,ep_relvol
2026-08-13,CSHR,2026-07-31,9,basing,True,True,True,False,5.010000228881836,0.022449006402755156,0.18775511395678007,0.061270795925742305,5.460000038146973,-0.019569452450051816,0.3174411922813131,0.1475,8.18
2026-08-13,ITGR,2026-07-31,9,basing,True,True,True,False,125.05999755859375,0.03176304350466985,0.19783849136259501,0.0034529836273274835,126.13999938964844,-0.0001599318209792866,1.3955633221688268,0.2018,4.42
2026-08-13,CORT,2026-07-30,10,basing,True,True,True,False,110.51000213623047,-0.06600741699406365,0.14756591556377788,0.02943995990688612,118.52999877929688,-0.014886772725996034,0.6412466326539451,0.2729,3.33
2026-08-13,ALVO,2026-07-29,11,basing,True,False,True,False,4.090000152587891,0.1586402792455679,0.1501416361714893,0.04821703150704939,4.119999885559082,0.019950104523650314,0.593629773534165,0.1387,4.23
2026-08-13,CAKE,2026-07-29,11,basing,True,False,True,False,111.87999725341797,0.10618941989897568,0.09175399283467538,0.04249691826065784,117.97000122070312,-0.04612502020530873,1.2934603283635182,0.1363,3.21
2026-08-13,EXLS,2026-07-29,11,basing,True,True,True,False,35.369998931884766,-0.01722708301380782,0.1430953399749411,0.0243603323398624,36.18000030517578,0.030294117254876074,0.6201750118306107,0.1788,3.1
2026-08-13,GRMN,2026-07-29,11,basing,True,True,True,False,311.92999267578125,0.057999548493430586,0.14571106539920498,0.020150804543152274,314.2799987792969,0.006290669141047145,0.576781398234435,0.1623,3.36
2026-08-13,HURN,2026-07-29,11,basing,True,True,True,False,155.30999755859375,-0.08839583254219652,0.24746134654943752,0.04294490049552837,171.66000366210938,0.033264587061488715,0.5975647977859647,0.4037,4.48
2026-08-13,FSUN,2026-07-28,12,basing,True,True,True,False,40.880001068115234,0.039145930593649014,0.11527706735694522,0.02000175436836702,40.959999084472656,0.003929269219441034,2.045586208274236,0.1301,3.74
2026-08-13,ITRI,2026-07-28,12,basing,True,True,True,False,102.72000122070312,-0.040179364205220836,0.1588488182885903,0.020626343526596123,107.0,0.0010720262128178781,1.4461319434159672,0.2623,7.1
